track_id,Name,ai_length,ai_indoor,ai_outdoor,reasoning
1335,Sun Karting,600,False,True,"The website content on the main page and the 'le circuit' subpage consistently states 'Une piste d’une longueur de 600m x 6,5m'. It explicitly mentions 'La création d’un pont avec passage « dessous - dessus »' indicating a multilevel design. The presence of 'une terrasse panoramique en surplomb de la piste' and a 'MÉTÉO SÉRIGNAN' link strongly imply an outdoor track."
1019,Grimaud Karting Loisirs,800,False,True,The website explicitly states: 'Une piste de 800 m'. The mention of 'terrasse' and the general description of a karting facility in the Golfe de Saint-Tropez (a coastal region) strongly imply an outdoor track. There is no mention of an indoor or multilevel track in either source.
927,Number One Karting,900,False,True,"The website explicitly states the 'PISTE KARTING ADULTE' is '900m de long'. The facility is repeatedly described as being 'sous le soleil du sud de la France' and 'au bord des plages', with '4 Pistes réparties sur 3 hectares', strongly indicating an outdoor setting. There is no mention of any indoor tracks or multi-level features in the track descriptions."
1032,Circuit de Karting KDM,726,False,True,"The website explicitly lists three circuits. Circuit 1, at 726m, is described as suitable for 'adultes' and 'Location de matériel incluse', making it the primary adult rental track. There is no mention of indoor or multi-level tracks; the facility being open all day, 7 days a week, and hosting auto/moto track days strongly implies an outdoor setting."
728,Circuit de Karting,964.0,False,True,"The website explicitly states 'La piste de 964m de longueur'. The description of 'run-offs asphaltés', 'barrières TECPRO anti-collisions', and being 'éclairée en nocturne' strongly indicates an outdoor track, typical of race circuits. There is no mention or implication of an indoor or multi-level track."
776,Circuit Berderry,,False,True,"The website explicitly states 'terrains en plein air' (open-air terrains) for karting, confirming it's an outdoor track and implying no indoor facility. No track length or multi-level features are mentioned in either the website content or customer reviews."
1023,Karting Martigues,600.0,False,True,"The website's 'La Piste de l'Oratoire' section explicitly states 'ses 600 mètres de tracé exigeant' (its 600 meters of demanding layout). It also describes the track as 'en plein cœur de la pinède provençale' (in the heart of the Provençal pine forest) and 'nichée dans la nature' (nestled in nature), confirming it is an outdoor track. There is no mention of an indoor or multilevel track."
965,Circuit de Karting de Brignoles,,False,True,"No specific track length in meters was found in either the website content or the customer reviews. The track is confirmed outdoor by descriptions in reviews such as 'long straight', 'uphill banked curve', and 'ample parking', and the general context of the website. No information suggests an indoor track. While an 'uphill banked curve' suggests elevation changes, it is not explicit enough to confirm a 'multilevel' track design where one part of the track passes over or under another."
892,Inter Racing Kart,600.0,False,True,"The website explicitly states 'Deux pistes sont à votre disposition: une de 600m pour les plus grands'. The location 'à quelques pas de la base Nature et de la plage' and the review mentioning 'a very beautiful circuit' strongly imply an outdoor, non-multilevel track. There is no mention of indoor or multilevel features in either source."
798,Karting - Circuit de Muret,,False,True,"The website mentions 'complexe de karting et activités en plein air' (karting complex and outdoor activities), indicating it's an outdoor facility. No specific track length or information about multiple levels was provided. The plural 'Nos circuits de karting' likely refers to variations of an outdoor track or a general term for the facility's offerings rather than separate indoor/outdoor facilities, given the explicit 'en plein air' description."
1367,Rallye Kart,,False,True,"The website features a dynamic counter for 'LONGUEUR' (length) but it does not display a specific numerical value. No other text on the website or in the reviews states the track length. The website describes the track as being 'au cœur d'un décor atypique où faune et flore coexistent en harmonie', strongly indicating an outdoor track. Customer reviews corroborate this, mentioning the track 'can get wet via sprinklers'. Neither source provides any information suggesting the track is multi-level."
1043,Circuit Jean Sainrame,1200.0,False,True,The website explicitly states: 'Vous aurez l’occasion de parcourir plus de 1200m de piste en outdoor'. It only mentions an 'outdoor' track and provides no information about an indoor or multilevel track.
1096,Karting Vallée de l'Arc,,False,True,"The website explicitly mentions 'LOCATION DE KARTING OUTDOOR', confirming it is an outdoor track and not an indoor one. No specific track length in meters is provided on the website or in customer reviews. There is also no mention or description in either source that suggests the track is multi-level."
2388,Courts de tennis municipaux Simonne Mathieu,,False,False,"The provided website content and empty customer reviews describe a tennis facility ('Courts de tennis municipaux Simonne Mathieu') with 9 tennis courts. There is no information whatsoever about a karting track, its length, whether it's indoor/outdoor, or multilevel."
1042,Piste de Karting Indoor,,False,False,"Website content was inaccessible (403 Forbidden). Customer reviews provide no information regarding track length, indoor/outdoor status, or multi-level design. The facility name 'Piste de Karting Indoor' was provided as context for the analysis, not as data extracted from the specified sources."
1164,Circuit de karting Loc'karting,700.0,False,True,"The website explicitly states 'Une piste de 700 mètres' and '700 mètres d'asphalte'. A customer review also refers to 'the 700m track'. The mention of 'asphalte' (asphalt) indicates it is an outdoor track. The track description 'deux épingles, sept virages, une ligne droite' does not suggest multiple levels, and no information from either source indicates it is multi-level or indoor."
1046,Karting du Gaillou,,False,True,"The provided website content was empty. Based on customer reviews: 
- **length_meters**: No specific length in meters was mentioned in any review.
- **is_indoor**: No mention of an indoor track. Reviews describe 'landscape around it' and 'grass a meter high' which strongly suggests an outdoor setting.
- **is_outdoor**: Explicitly implied by multiple reviews mentioning 'unspoiled landscape around it' and 'grass a meter high' on the track.
- **is_multilevel**: No information or descriptions (e.g., bridges, tunnels, elevation changes) were found to suggest a multilevel track."
